Date,Ticker,Trade_Weight,Direction
2024-12-11,STLD,0.0011890606420927466,Buy
2024-12-11,REGN,0.0011890606420927466,Buy
2024-12-11,ARCB,0.0011890606420927466,Buy
2024-12-11,TMDX,0.0011890606420927466,Buy
2024-12-11,AUMI,0.0011890606420927466,Buy
2024-12-11,ZION,0.0011890606420927466,Buy
2024-12-11,CFA,0.0011890606420927466,Buy
2024-12-11,MRVL,0.0011890606420927466,Buy
2024-12-11,MKTX,0.0011890606420927466,Buy
2024-12-11,STRL,0.0011890606420927466,Buy
2024-12-11,PSMT,0.0011890606420927466,Buy
2024-12-11,MMYT,0.0011890606420927466,Buy
2024-12-11,GLDI,0.0011890606420927466,Buy
2024-12-11,CTAS,0.0011890606420927466,Buy
2024-12-11,BWFG,0.0011890606420927466,Buy
2024-12-11,ISHG,0.0011890606420927466,Buy
2024-12-11,ENZL,0.0011890606420927466,Buy
2024-12-11,TBBK,0.0011890606420927466,Buy
2024-12-11,SNPS,0.0011890606420927466,Buy
2024-12-11,DMXF,0.0011890606420927466,Buy
2024-12-11,SRCE,0.0011890606420927466,Buy
2024-12-11,COKE,0.0011890606420927466,Buy
2024-12-11,CTEC,0.0011890606420927466,Buy
2024-12-11,MSEX,0.0011890606420927466,Buy
2024-12-11,BIIB,0.0011890606420927466,Buy
2024-12-11,RKLB,0.0011890606420927466,Buy
2024-12-11,FWONA,0.0011890606420927466,Buy
2024-12-11,GOOG,0.0011890606420927466,Buy
2024-12-11,SWKS,0.0011890606420927466,Buy
2024-12-11,LBRDK,0.0011890606420927466,Buy
2024-12-11,SBAC,0.0011890606420927466,Buy
2024-12-11,QQXT,0.0011890606420927466,Buy
2024-12-11,VEON,0.0011890606420927466,Buy
2024-12-11,FTSM,0.0011890606420927466,Buy
2024-12-11,PFIS,0.0011890606420927466,Buy
2024-12-11,VSEC,0.0011890606420927466,Buy
2024-12-11,WDC,0.0011890606420927466,Buy
2024-12-11,ASTS,0.0011890606420927466,Buy
2024-12-11,FWONK,0.0011890606420927466,Buy
2024-12-11,SHV,0.0011890606420927466,Buy
2024-12-11,LFUS,0.0011890606420927466,Buy
2024-12-11,WTFC,0.0011890606420927466,Buy
2024-12-11,NATH,0.0011890606420927466,Buy
2024-12-11,ESGD,0.0011890606420927466,Buy
2024-12-11,IRMD,0.0011890606420927466,Buy
2024-12-11,IBOT,0.0011890606420927466,Buy
2024-12-11,QVAL,0.0011890606420927466,Buy
2024-12-11,PABD,0.0011890606420927466,Buy
2024-12-11,AEP,0.0011890606420927466,Buy
2024-12-11,TW,0.0011890606420927466,Buy
2024-12-11,IGSB,0.0011890606420927466,Buy
2024-12-11,RDVY,0.0011890606420927466,Buy
2024-12-11,USVM,0.0011890606420927466,Buy
2024-12-11,TLT,0.0011890606420927466,Buy
2024-12-11,EFSC,0.0011890606420927466,Buy
2024-12-11,NDSN,0.0011890606420927466,Buy
2024-12-11,IGF,0.0011890606420927466,Buy
2024-12-11,UIVM,0.0011890606420927466,Buy
2024-12-11,VSDA,0.0011890606420927466,Buy
2024-12-11,SPSC,0.0011890606420927466,Buy
2024-12-11,ABVX,0.0011890606420927466,Buy
2024-12-11,LIN,0.0011890606420927466,Buy
2024-12-11,CHKP,0.0011890606420927466,Buy
2024-12-11,NTAP,0.0011890606420927466,Buy
2024-12-11,GEHC,0.0011890606420927466,Buy
2024-12-11,CRSP,0.0011890606420927466,Buy
2024-12-11,TARK,0.0011890606420927466,Buy
2024-12-11,VIGI,0.0011890606420927466,Buy
2024-12-11,CHCO,0.0011890606420927466,Buy
2024-12-11,ZG,0.0011890606420927466,Buy
2024-12-11,RGEN,0.0011890606420927466,Buy
2024-12-11,PSCD,0.0011890606420927466,Buy
